ID,record,uid,date,time,status,Survey_start,Survey_end,vqtable1r0,vqtable1r1,vqtable1r2,vqtable2r0,vqtable2r1,vqtable3r0,vqtable3r1,vqtable3r2,vqtable3r3,vqtable3r4,vqtable3r5,vqtable3r6,vqtable3r7,vqtable3r8,vqtable4r0,vqtable4r1,vqtable5r0,vqtable5r1,vqtable5r2,vqtable5r3,vqtable5r4,vqtable5r5,vqtable6r0,vqtable6r1,vqtable7r0,vterm
1230,1319,w4cq17t3sjxptuhj,08/16/2024,12PM,1,00:51.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
1231,1320,w4cq17t3sjxptuhj,08/16/2024,12PM,4,00:53.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
1232,1321,w4cq17t3sjxptuhj,08/16/2024,12PM,4,00:54.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
1233,1322,w4cq17t3sjxptuhj,08/16/2024,12PM,4,00:54.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
1234,1323,79snx3bb6bodwpxq,08/16/2024,12PM,1,01:33.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1235,1324,fhn9y3hcjy33opl8,08/16/2024,12PM,2,02:15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1236,1325,31hlha9mnlo22y4v,08/16/2024,12PM,2,03:35.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1237,1326,7lmg9ib3fn3z7804,08/16/2024,12PM,1,03:36.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1238,1327,0ytcy95ywug7r2kt,08/16/2024,12PM,1,03:48.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
1239,1328,3ic74irts3l1gbop,08/16/2024,12PM,2,05:23.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1240,1329,dtfe234nijn7dwwt,08/16/2024,12PM,2,06:38.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1241,1330,5y1wn3vrie9gasbi,08/16/2024,12PM,1,06:44.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1242,1331,cj5c0fqh7cngnyka,08/16/2024,12PM,1,07:07.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1243,1332,j4gjn94do2mrqmgq,08/16/2024,12PM,2,09:25.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1244,1333,y6dk7ymndf53d6on,08/16/2024,12PM,2,09:43.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1245,1334,ziwcwweb0751fefg,08/16/2024,12PM,2,10:19.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1246,1335,l0xcy2i3zum3ual3,08/16/2024,12PM,2,11:38.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1247,1336,e9x4zakcxm210zpo,08/16/2024,12PM,1,13:19.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
1248,1337,7v05ouebm2mfhinj,08/16/2024,12PM,2,14:45.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1249,1338,bst0q0a5196n0ur1,08/16/2024,12PM,1,15:07.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1250,1339,nn2jg7nbgtr4k8oo,08/16/2024,12PM,1,16:05.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
1251,1340,csn8rk58nnynnq5b,08/16/2024,12PM,1,16:46.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1252,1341,x4g8jwfmu72mxqxk,08/16/2024,12PM,1,16:56.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1253,1342,ru46x5sy5e8lxuv9,08/16/2024,12PM,1,17:19.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1254,1343,4hqco6iwxz9bi4ep,08/16/2024,12PM,1,18:30.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
1255,1344,vk0o16dr3enn139m,08/16/2024,12PM,2,18:42.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1256,1345,e5dgzgwd2os3y5lc,08/16/2024,12PM,4,20:13.5,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Unspecified terminates
1257,1346,zc7nqk2vzm4hyla6,08/16/2024,12PM,2,22:05.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1258,1347,2lxhx4bxspzmvv9r,08/16/2024,12PM,1,22:35.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
1259,1348,oac16jzr8p72k1th,08/16/2024,12PM,1,23:22.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1260,1349,6l3xuk4mrvw28b4u,08/16/2024,12PM,3,23:52.5,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
1261,1350,yfwhbjrsq9fdgfnc,08/16/2024,12PM,1,24:24.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1262,1351,gp87u0579f4lh4yv,08/16/2024,12PM,3,25:15.9,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,
1263,1352,yoyk3vg2808jqe61,08/16/2024,12PM,3,25:21.8,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
1264,1353,u0fk51nwedysvi2b,08/16/2024,12PM,1,28:33.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1265,1354,ksidv1lsezlskfts,08/16/2024,12PM,2,28:35.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1266,1355,e5dgzgwd2os3y5lc,08/16/2024,12PM,3,28:42.8,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,
1267,1356,luh5rrrpn8rhn2g9,08/16/2024,12PM,1,28:54.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1268,1357,4hqvmi2r540ysk6x,08/16/2024,12PM,1,30:15.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1269,1358,4ghzs9era4ckroym,08/16/2024,12PM,1,31:13.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1270,1359,4988o78mvdqvusl1,08/16/2024,1PM,1,31:43.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1271,1360,ezr7so69hdn2fx32,08/16/2024,1PM,3,31:43.4,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,
1272,1361,rk3dyfwncnzn9lwd,08/16/2024,12PM,4,33:06.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
1273,1362,rk3dyfwncnzn9lwd,08/16/2024,12PM,1,33:06.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
1274,1363,gg2jls3khmix6yf8,08/16/2024,12PM,1,34:38.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1275,1364,v9gj03k0edr65e6c,08/16/2024,12PM,1,37:02.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
1276,1365,d6s99vouwdwrn27c,08/16/2024,12PM,1,37:39.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
1277,1366,hjv2p0h3rewmvehm,08/16/2024,12PM,2,38:07.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1278,1367,mrnvc1lmhwn2ey31,08/16/2024,12PM,1,39:38.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1279,1368,butp8h2u2vvofup4,08/16/2024,12PM,1,40:15.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1280,1369,zn1ezmgauproalf2,08/16/2024,1PM,2,43:25.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1281,1370,n7wghgijec223sfb,08/16/2024,12PM,2,43:53.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1282,1371,t7mrytywwiqipjn3,08/16/2024,12PM,2,43:59.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1283,1372,e661euact0cw1g90,08/16/2024,1PM,2,44:48.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1284,1373,eqq8yyzgxdeksg9v,08/16/2024,1PM,1,47:16.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
1285,1374,uqj02kw9k8ebmxh7,08/16/2024,1PM,1,48:01.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1286,1375,dqstgvtw6858u2c6,08/16/2024,1PM,1,48:50.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1287,1376,t0l9iqgji1nyfayx,08/16/2024,1PM,1,50:51.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1288,1377,zwcyhlut2hl4xwym,08/16/2024,1PM,1,52:36.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
1289,1378,fcmlyvbkohfu7umk,08/16/2024,1PM,1,53:35.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
1290,1379,6kpx47lxxrf94i7v,08/16/2024,1PM,1,54:44.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1291,1380,jc068tt0pvr67zq0,08/16/2024,1PM,1,59:40.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1292,1381,wohl2ljkuso8y0xc,08/16/2024,1PM,1,59:53.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
1293,1382,igztb49gqjjrxw58,08/16/2024,1PM,3,00:21.2,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
1294,1383,m31arxy14bhdcxa1,08/16/2024,1PM,1,02:50.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1295,1384,41mv3cfhs1typi98,08/16/2024,1PM,1,05:07.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
1296,1385,gyir8suzfpocotaj,08/16/2024,1PM,1,05:27.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1297,1386,zyzzjjx8v5vr3elz,08/16/2024,1PM,2,06:12.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1298,1387,k66np6hk29iw9oua,08/16/2024,1PM,1,07:04.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
1299,1388,ptgtsyu3rj1m6s2x,08/16/2024,1PM,3,08:29.8,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,
1300,1389,gwy9m5bguz0b9d9f,08/16/2024,1PM,2,09:12.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1301,1390,hy8c3xkyzinhs4fg,08/16/2024,1PM,2,09:34.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1302,1391,pg8cjj6fy3ruhafa,08/16/2024,1PM,1,11:17.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
1303,1392,59n9fznb6fy15mba,08/16/2024,1PM,2,11:56.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1304,1393,w54lsmpybtay5kb2,08/16/2024,1PM,1,12:11.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS5 Age
1305,1394,c9sxs4x1do8jem4m,08/16/2024,1PM,3,15:25.7,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
1306,1395,i7te9wj7eavs2o4d,08/16/2024,1PM,2,19:35.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1307,1396,k6rge4dl7k97g28d,08/16/2024,1PM,1,22:43.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
1308,1397,wffy7duylpy2h09a,08/16/2024,1PM,1,23:15.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1309,1398,vooousm7sgj1h07g,08/16/2024,1PM,2,24:01.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1310,1399,1ki2nltpmlbmd083,08/16/2024,1PM,2,24:40.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1311,1400,5v3vzkxcl94t1wm4,08/16/2024,1PM,2,25:05.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1312,1401,eugei16v9iaax92t,08/16/2024,1PM,2,26:35.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1313,1402,3gufld6hrqr9kegx,08/16/2024,1PM,2,27:44.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1314,1403,d157ih46y976hk3g,08/16/2024,1PM,1,30:01.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1315,1404,jyfztqsp1o83d7i4,08/16/2024,1PM,1,34:26.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1316,1405,hsfkq8ffj1pkfc0r,08/16/2024,1PM,2,37:01.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1317,1406,ma9tj7xwo96dxqi6,08/16/2024,2PM,1,45:19.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
1318,1407,n17s904duq7u5948,08/16/2024,2PM,2,46:00.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1319,1408,o33zqh1iyr11ie5x,08/16/2024,2PM,3,48:52.6,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,
1320,1409,1iarf0976j9y6yp9,08/16/2024,2PM,1,51:02.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1321,1410,kkptrs87x45ksm37,08/16/2024,2PM,2,51:52.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1322,1411,mzw4n48zlmwgbnoq,08/16/2024,2PM,2,52:50.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1323,1412,0fzf0u7vzwwf2dqg,08/16/2024,2PM,3,53:39.0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,
1324,1413,mpr2compb7nmgrt0,08/16/2024,2PM,1,56:54.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
1325,1414,3tj99tz8ar4bfe9f,08/16/2024,2PM,1,57:38.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
1326,1415,0nez0j0bn33cw07i,08/16/2024,2PM,2,58:05.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1327,1416,4zxp1j6qoisviqoi,08/16/2024,2PM,1,58:33.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1328,1417,sclsds1kg0m3mrvc,08/16/2024,2PM,2,58:41.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1329,1418,95iiz9arxjb3lmgo,08/16/2024,2PM,2,01:57.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1330,1419,ao6cxmnvideictsg,08/16/2024,2PM,2,03:07.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1331,1420,fggwxyla1wy9y9kw,08/16/2024,2PM,1,08:53.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1332,1421,4jtyrkpmb6o6142s,08/16/2024,2PM,1,10:48.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
1333,1422,all5rnmpw4zq3tq0,08/16/2024,2PM,2,11:28.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1334,1423,reafzerm5a5g65rz,08/16/2024,2PM,2,12:42.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1335,1424,p2w30p44ofunycnr,08/16/2024,2PM,2,14:22.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1336,1425,ltnv20v3lyrzynm7,08/16/2024,2PM,1,15:08.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
1337,1426,5m0sfa284irl1aov,08/16/2024,2PM,1,15:33.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
1338,1427,sv2o0qqcnqoxmmf3,08/16/2024,2PM,1,22:27.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1339,1428,brwz1dmu97jo2jia,08/16/2024,2PM,1,24:54.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1340,1429,sjbf9ux1ezl442jo,08/16/2024,2PM,1,25:25.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
1341,1430,ve48o34d6rrot6xg,08/16/2024,2PM,1,25:30.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1342,1431,4gj9m47wp9p2jud8,08/16/2024,2PM,1,29:35.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
1343,1432,4kbxwqhywbiqa8ef,08/16/2024,2PM,1,34:13.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
1344,1433,fc077ujbxk1trsv8,08/16/2024,2PM,1,35:45.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1345,1434,kzd6ju7u1fleod54,08/16/2024,2PM,1,37:39.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1346,1435,1rdt7cn8pasiml21,08/16/2024,2PM,1,38:55.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1347,1436,c3k7khnjp6607s1h,08/16/2024,2PM,4,39:48.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
1348,1437,c3k7khnjp6607s1h,08/16/2024,2PM,1,39:50.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1349,1438,d5uh03i9fkqij84g,08/16/2024,3PM,2,44:52.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1350,1439,ud4jtip515foi31f,08/16/2024,3PM,1,45:48.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1351,1440,9ua8qraw0nfeyn74,08/16/2024,3PM,1,47:16.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1352,1441,5mvbwj00g77tj6sw,08/16/2024,3PM,3,49:18.6,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,
1353,1442,gg4vq8dot6g3dbrg,08/16/2024,3PM,1,49:40.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
1354,1443,r3138n4nfkuqim2f,08/16/2024,3PM,1,50:30.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
1355,1444,4lovfmt2ku93fmek,08/16/2024,3PM,1,51:29.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1356,1445,jxbih2u0ytl9j3cq,08/16/2024,3PM,2,51:32.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1357,1446,f325p2fbv3hy4zbd,08/16/2024,3PM,1,52:34.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
1358,1447,2qev89ojx114m0io,08/16/2024,3PM,1,55:21.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1359,1448,rs3kruovctm43zqs,08/16/2024,3PM,2,56:22.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1360,1449,gg6y6fcwcrnkof5f,08/16/2024,3PM,1,57:12.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1361,1450,wonc0rg60c6i7es9,08/16/2024,3PM,3,59:36.8,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,
1362,1451,n45v81mpkr0987a2,08/16/2024,3PM,1,59:51.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
1363,1452,evi6yel53myimht1,08/16/2024,3PM,1,00:22.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
